forecastData,hist,MAPE,ACC,R2,RRMSE
leadweek_9,1999,0.26202891744221807,0.7326350138059926,0.30387852844315044,27.06475656456449
leadweek_9,1998,0.2688721563236556,0.7771130285126515,0.22838315842063084,28.494593084476694
leadweek_9,1997,0.24642705414248484,0.8141739147692716,0.34621371930706235,26.228865847526112
leadweek_9,1996,0.25506616049977077,0.774573506451819,0.33730264193638715,26.407010004075097
leadweek_9,1994,0.261385305122434,0.7774217465851451,0.2811505781736652,27.503032007535815
leadweek_9,1993,0.26314661359051317,0.7762898576697778,0.2638341540572443,27.832322158254748
leadweek_9,1992,0.2615991848199136,0.7579180609466314,0.2793826556194987,27.53683141677027
leadweek_9,1991,0.25948480553790937,0.7769536141603179,0.28000985817093005,27.524845214409016
leadweek_9,1990,0.24859333287922833,0.8021554728861392,0.34539756309493164,26.245232186014096
leadweek_9,1989,0.25167441356242715,0.7773832481114957,0.35190408110360316,26.11447225870759
leadweek_9,1988,0.2637931714101274,0.7401821542368467,0.29087952956328345,27.316284144616226
leadweek_9,2002,0.26391579823131245,0.7533284528289647,0.27556215756432145,27.60973095180994
leadweek_9,1995,0.26958189462081644,0.7442293028087478,0.22771007845087277,28.507018266354073
leadweek_9,2017,0.2663820173325786,0.7458806801191745,0.23929384900680561,28.292418552846403
leadweek_9,2016,0.2689166656377344,0.7327806012596979,0.23499410254443154,28.372264633595606
leadweek_10,2017,0.2795524173024635,0.7077850723205868,0.16889911741035712,29.572530073778854
leadweek_10,2016,0.2878619168827881,0.6763200944365919,0.10556245009939902,30.678676648690455
leadweek_10,2015,0.3017684173658887,0.6720813823325534,0.003234244025802746,32.3860636457777
leadweek_10,2014,0.2702086879202231,0.7380335042737116,0.23637574033038988,28.346632211423927
leadweek_10,2013,0.2764774014873688,0.7077598174898135,0.19681091509638626,29.071705419120335
leadweek_10,2012,0.2774939606166369,0.720372503672088,0.21752897454876874,28.694307148864738
leadweek_10,2011,0.2744695494908626,0.7289505108787946,0.23098970123172258,28.446424613773875
leadweek_10,2010,0.29680331119332026,0.6424026802892919,0.050920359027501805,31.601881411106405
leadweek_10,2008,0.2749952513822105,0.7043618537875821,0.18256931512049113,29.32831272771258
leadweek_10,2007,0.28240390341564187,0.6871569425289391,0.1768669595624338,29.43043136468333
leadweek_10,2006,0.2773563996942554,0.684327165813117,0.16998566843148144,29.553192727155253
leadweek_10,2005,0.2724703772077121,0.7383750094226758,0.23201024918971636,28.42754282592132
leadweek_10,2004,0.28649660944270783,0.676476608859474,0.13297915781416247,30.204828843918317
leadweek_10,2003,0.28057032269386983,0.7218557125700258,0.16368047714055356,29.66523054664793
leadweek_10,2009,0.28382688545913987,0.6795468298494273,0.1407562494205885,30.069056521278654
leadweek_10,2001,0.27769960782900566,0.6940912561506748,0.15899600400191194,29.748196397356995
leadweek_10,2002,0.28370900603184723,0.695896067199566,0.16720802109023014,29.602601382817813
leadweek_10,1989,0.27008449739916723,0.7292493390204114,0.23987452543640042,28.281618142636184
leadweek_10,1990,0.2706997581460522,0.7410106189339113,0.20132377201746965,28.989918168449147
leadweek_10,1991,0.2770830884136082,0.735806566535345,0.17997395897297763,29.37483477254582
leadweek_10,1992,0.2790165447007871,0.7098166969466402,0.17330066199245642,29.494117446815277
leadweek_10,1993,0.2777684996816732,0.7366235856593082,0.18081737747450377,29.359724488437454
leadweek_10,1994,0.2871792742059621,0.7032798111343533,0.11367136057612004,30.539294616150485
leadweek_10,1988,0.27855397724024167,0.7059414902556347,0.21003305025379893,28.83142256185851
leadweek_10,1996,0.2786465852549847,0.7077324015222007,0.16563817138072212,29.63048935286505
leadweek_10,1997,0.27115365836705596,0.7628743087638349,0.197622788361567,29.05700868811602
leadweek_10,1998,0.2861544915760126,0.7300397422984136,0.1324455842210589,30.214121596450273
leadweek_10,1999,0.2741980189280536,0.6898734293147732,0.23720598325988962,28.331218222745402
leadweek_10,2000,0.26910055479568606,0.7214753323095432,0.26463302907561503,27.817216470851534
leadweek_10,1995,0.2872068089703006,0.6963299816566919,0.12153242635918582,30.40356274422489
leadweek_11,2004,0.3000999548231126,0.6314457988258727,0.027552406651111805,31.988561694669247
leadweek_11,2005,0.2924107055140367,0.6786694670173218,0.08475784916849005,31.033418411563485
leadweek_11,2006,0.3039718694705393,0.5880606566111032,-0.03958772194751359,33.07441574516732
leadweek_11,2007,0.3052023203410561,0.5835822221075544,-0.04244492755327589,33.119835463900905
leadweek_11,2008,0.2932213335586632,0.6453554398157306,0.052717744611701645,31.571943099438943
leadweek_11,2009,0.2971506275522016,0.6319248786490714,0.046839260599860544,31.669753502761672
leadweek_11,2013,0.29117283724770876,0.6601435730979018,0.09799786885388362,30.808133830065
leadweek_11,2011,0.2880556907052527,0.6840200224369832,0.14497543652704836,29.995140883640037
